eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/n_updates,train/loss,train/clip_range,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/value_loss,train/policy_gradient_loss
161.0,124.79398592967846,335000,,,,,,1.3102524280548096,1630,1.2920821905136108,0.2,0.082977876,0.0003,0.8941337913274765,-3.3441821083426477,0.463037109375,12.236122547835112,-0.008380126318661496
161.0,123.05500300182175,336000,,,,,,,,,,,,,,,,
,,336368,163.79,29,6415,91,152.35544455,,,,,,,,,,,
161.0,120.23155255337478,337000,,,,,,1.3203518390655518,1640,1.4939579963684082,0.2,0.05943913,0.0003,0.9513941295444965,-3.3665504075586794,0.407666015625,9.039514328166842,-0.016753367098863235
161.0,119.51930333994241,338000,,,,,,,,,,,,,,,,
,,338416,165.98,29,6483,92,149.74558658,,,,,,,,,,,
161.2,131.48828842587756,339000,,,,,,1.3076565265655518,1650,2.00966215133667,0.2,0.077253535,0.0003,0.9377750009298325,-3.360015498101711,0.3884765625,11.907322817295789,-0.007810047612292692
161.0,133.07169889687066,340000,,,,,,,,,,,,,,,,
,,340464,159.25,29,6553,93,138.87354808999999,,,,,,,,,,,
161.0,131.52654392490294,341000,,,,,,1.2994554042816162,1660,1.8621159791946411,0.2,0.04946426,0.0003,0.9510007463395596,-3.3480904549360275,0.38330078125,10.721963410079479,-0.012068845811882056
161.0,140.26445736430543,342000,,,,,,,,,,,,,,,,
,,342512,157.87,29,6623,94,139.72129471999997,,,,,,,,,,,
203.8,201.31705417367192,343000,,,,,,1.2881251573562622,1670,3.1336536407470703,0.2,0.07130191,0.0003,0.9374197423458099,-3.3301718339323996,0.40390625,18.712597286701204,-0.013405839109327643
160.8,152.78946743170528,344000,,,,,,,,,,,,,,,,
,,344560,156.29,29,6695,95,143.29429179000002,,,,,,,,,,,
193.8,195.86835819768385,345000,,,,,,1.2949100732803345,1680,0.6483086347579956,0.2,0.058941267,0.0003,0.9601902328431606,-3.330327343940735,0.389599609375,7.845429283380509,-0.025313478172756733
230.2,233.8260304563606,346000,,,,,,,,,,,,,,,,
,,346608,156.2,29,6767,96,150.30181482,,,,,,,,,,,
276.2,309.221193017708,347000,,,,,,1.2932366132736206,1690,1.1975362300872803,0.2,0.088654,0.0003,0.8265465646982193,-3.328448284417391,0.45849609375,18.401204018294813,-0.011735466340905987
310.2,341.09904613652395,348000,,,,,,,,,,,,,,,,
,,348656,161.18,29,6847,97,164.42165839,,,,,,,,,,,
169.0,200.2841931542076,349000,,,,,,1.2960578203201294,1700,3.247929334640503,0.2,0.06460765,0.0003,0.8475138247013092,-3.329008265584707,0.430908203125,22.382580771297217,-0.01218504274438601
189.0,219.93904578426736,350000,,,,,,,,,,,,,,,,
,,350704,163.37,29,6914,98,172.70630964000003,,,,,,,,,,,
281.4,328.0946246447369,351000,,,,,,1.285390853881836,1710,2.2369258403778076,0.2,0.097052604,0.0003,0.7673651278018951,-3.321839965879917,0.3927734375,27.07989743426442,-0.021495236869668588
193.2,219.77452458200932,352000,,,,,,,,,,,,,,,,
,,352752,168.6,29,6984,99,182.59338977,,,,,,,,,,,
190.2,248.61882355736233,353000,,,,,,1.2814016342163086,1720,2.491609573364258,0.2,0.11211059,0.0003,0.7677536457777023,-3.3107622735202313,0.44140625,23.057485631480812,-0.0006683081417577341
201.2,254.9310544347827,354000,,,,,,,,,,,,,,,,
,,354800,178.07,29,7052,100,198.53064435999997,,,,,,,,,,,
214.4,285.6840175395722,355000,,,,,,1.2614248991012573,1730,1.557265281677246,0.2,0.079182506,0.0003,0.8056075125932693,-3.2910179756581783,0.444287109375,22.36636838167906,-0.018673484059399927
250.0,316.49927271442937,356000,,,,,,,,,,,,,,,,
,,356848,181.49,29,7123,101,209.041531,,,,,,,,,,,
210.6,283.9701155833536,357000,,,,,,1.2590813636779785,1740,5.895236015319824,0.2,0.07956969,0.0003,0.8119396865367889,-3.269733276963234,0.433447265625,35.70331330597401,-0.012231244485883508
184.2,258.16764257599937,358000,,,,,,,,,,,,,,,,
,,358896,191.7,29,7189,102,228.94863729999994,,,,,,,,,,,
204.8,320.30469318699323,359000,,,,,,1.238191843032837,1750,2.098039388656616,0.2,0.11832436,0.0003,0.8590018451213837,-3.2536236345767975,0.48193359375,17.442725372314452,-0.0032497111707925795
179.0,277.42877579450504,360000,,,,,,,,,,,,,,,,
,,360944,190.66,29,7263,103,239.41954436999995,,,,,,,,,,,
147.0,251.52220155097967,361000,,,,,,1.2416834831237793,1760,17.64938735961914,0.2,0.20642625,0.0003,0.5093311071395874,-3.23502261787653,0.53642578125,114.01919257640839,0.01804905074823182
184.0,308.62450407160867,362000,,,,,,,,,,,,,,,,
,,362992,184.62,29,7338,104,243.62009004,,,,,,,,,,,
85.0,125.75709219982528,363000,,,,,,1.242696762084961,1770,26.852458953857422,0.2,0.13926476,0.0003,0.5148115456104279,-3.241509811580181,0.537841796875,124.93296700716019,0.01692989075090736
154.6,240.4198536450007,364000,,,,,,,,,,,,,,,,
135.6,212.88254468259112,365000,,,,,,,,,,,,,,,,
,,365040,170.69,28,7423,105,232.29586470999996,,,,,,,,,,,
164.0,278.6090709750657,366000,,,,,,1.2439522743225098,1780,41.301063537597656,0.2,0.16625494,0.0003,0.5590312778949738,-3.2448020428419113,0.555419921875,151.34305719733237,0.019963368942262603
151.2,265.62563427279673,367000,,,,,,,,,,,,,,,,
,,367088,155.47,28,7498,106,221.67844008999998,,,,,,,,,,,
207.4,334.1264206872467,368000,,,,,,1.2460837364196777,1790,21.72675895690918,0.2,0.14052734,0.0003,0.491446316242218,-3.2494470410048963,0.5421875,120.05223190784454,0.02397939804941416
163.6,268.84899914223644,369000,,,,,,,,,,,,,,,,
,,369136,143.06,28,7569,107,213.31565787,,,,,,,,,,,
210.6,330.764857375883,370000,,,,,,1.2563769817352295,1800,5.774014472961426,0.2,0.20542449,0.0003,0.6202420890331268,-3.2631193727254866,0.624267578125,67.98621868044138,0.02198701942979824
184.2,295.3555932636424,371000,,,,,,,,,,,,,,,,
,,371184,131.25,28,7644,108,199.92236201999995,,,,,,,,,,,
186.4,300.1004600517314,372000,,,,,,1.2548940181732178,1810,6.926944255828857,0.2,0.13433743,0.0003,0.6742243468761444,-3.2662615455687045,0.563232421875,72.338099360466,0.013851732968760189
239.0,393.30184614103416,373000,,,,,,,,,,,,,,,,
,,373232,127.45,28,7718,109,195.47287755000002,,,,,,,,,,,
207.0,339.95678943797174,374000,,,,,,1.2639020681381226,1820,5.982931137084961,0.2,0.20387551,0.0003,0.6926950216293335,-3.2665891155600546,0.581494140625,73.43605414927006,0.024943421412899625
144.8,237.31361942140066,375000,,,,,,,,,,,,,,,,
,,375280,133.69,28,7787,110,207.62808632,,,,,,,,,,,
166.0,285.3470846305543,376000,,,,,,1.2681703567504883,1830,7.252314567565918,0.2,0.14765756,0.0003,0.6847290396690369,-3.2824667140841486,0.5712890625,68.06884138584137,0.01215536707895808
175.0,302.84205737350055,377000,,,,,,,,,,,,,,,,
,,377328,138.61,28,7861,111,219.05910485999996,,,,,,,,,,,
157.4,283.07530533583997,378000,,,,,,1.283347725868225,1840,14.42913818359375,0.2,0.14220986,0.0003,0.6333034336566925,-3.2960762776434422,0.52490234375,93.7405091315508,0.017376176196557937
114.8,193.90528066202242,379000,,,,,,,,,,,,,,,,
,,379376,139.24,28,7931,112,222.38263744,,,,,,,,,,,
214.0,385.8074621857719,380000,,,,,,1.2853904962539673,1850,13.301217079162598,0.2,0.14307603,0.0003,0.6623022556304932,-3.308292023092508,0.533154296875,116.69747678041458,0.013373069869703613
211.4,344.26304730361005,381000,,,,,,,,,,,,,,,,
,,381424,144.21,28,8007,113,232.95574163999999,,,,,,,,,,,
188.2,350.3236846278087,382000,,,,,,1.2796471118927002,1860,4.68027400970459,0.2,0.14004202,0.0003,0.692454606294632,-3.307376103848219,0.510791015625,87.22356289923191,0.0036848668722086588
181.8,341.7789407353499,383000,,,,,,,,,,,,,,,,
,,383472,136.74,28,8084,114,224.93094782,,,,,,,,,,,
155.2,272.2866892520571,384000,,,,,,1.2919625043869019,1870,16.02259063720703,0.2,0.15280314,0.0003,0.6568090617656708,-3.307576099038124,0.57080078125,125.89572209715843,0.01661450030223932
198.8,346.33347639852144,385000,,,,,,,,,,,,,,,,
,,385520,137.44,28,8155,115,228.86441162,,,,,,,,,,,
93.6,153.03006814047185,386000,,,,,,1.307469129562378,1880,27.445505142211914,0.2,0.1753017,0.0003,0.6582919359207153,-3.328991304337978,0.5763671875,104.75064276754856,0.017302044102689252
214.6,319.70285596152536,387000,,,,,,,,,,,,,,,,
,,387568,129.29,28,8228,116,216.22728747000002,,,,,,,,,,,
149.0,260.88807862554165,388000,,,,,,1.3151955604553223,1890,10.050567626953125,0.2,0.19247615,0.0003,0.7212228775024414,-3.3491142839193344,0.55703125,91.68335208892822,0.017832137769437394
153.2,270.18495075600583,389000,,,,,,,,,,,,,,,,
,,389616,128.67,28,8300,117,215.98046921000002,,,,,,,,,,,
208.2,346.02021783123274,390000,,,,,,1.312626838684082,1900,6.337006568908691,0.2,0.15351059,0.0003,0.7617289125919342,-3.359557643532753,0.577587890625,75.18890670239925,0.01194184680643957
273.8,468.97161682855074,391000,,,,,,,,,,,,,,,,
,,391664,136.81,28,8375,118,230.63656779000002,,,,,,,,,,,
244.8,348.11948236956084,392000,,,,,,1.3290996551513672,1910,5.604999542236328,0.2,0.3355189,0.0003,0.6126224100589752,-3.3665876179933547,0.613671875,96.45473325997591,0.024823592710890807
253.4,402.80392723344846,393000,,,,,,,,,,,,,,,,
,,393712,138.99,28,8453,119,231.48808196000002,,,,,,,,,,,
253.2,419.1088916878296,394000,,,,,,1.3380961418151855,1920,12.81256103515625,0.2,0.16653499,0.0003,0.3969329595565796,-3.3874888509511947,0.62041015625,83.50554326474666,0.020926550214062443
310.2,462.35872385647673,395000,,,,,,,,,,,,,,,,
,,395760,140.52,28,8534,120,231.66345721000002,,,,,,,,,,,
264.4,332.3812955937901,396000,,,,,,1.3407633304595947,1930,6.074461936950684,0.2,0.24084364,0.0003,0.6763227880001068,-3.3919017732143404,0.597021484375,67.03396523296833,0.019273499358678236
276.8,316.5983209771519,397000,,,,,,,,,,,,,,,,
,,397808,147.28,28,8610,121,236.12757930000004,,,,,,,,,,,
258.8,295.99995766189534,398000,,,,,,1.344632625579834,1940,10.717223167419434,0.2,0.12827039,0.0003,0.6470520794391632,-3.39816669896245,0.550830078125,73.78533201515674,0.005577568252920173
281.6,316.94857232267606,399000,,,,,,,,,,,,,,,,
,,399856,151.22,28,8692,122,232.23243367000003,,,,,,,,,,,
292.0,350.07136125613107,400000,,,,,,1.3467552661895752,1950,8.65261173248291,0.2,0.16482672,0.0003,0.7354534864425659,-3.395581179857254,0.574755859375,56.62320989966393,0.01806709706725087
373.0,445.8355292751454,401000,,,,,,,,,,,,,,,,
,,401904,158.89,28,8774,123,234.65766343000007,,,,,,,,,,,
239.6,247.45644266671516,402000,,,,,,1.3172199726104736,1960,18.502656936645508,0.2,0.20263219,0.0003,0.7776310443878174,-3.381148550659418,0.532666015625,63.27389054894447,0.004560883660451509
315.6,337.9374756512669,403000,,,,,,,,,,,,,,,,
,,403952,165.9,28,8851,124,235.6343766,,,,,,,,,,,
180.6,220.737870321417,404000,,,,,,1.3028454780578613,1970,12.047608375549316,0.2,0.13896012,0.0003,0.8213935494422913,-3.3485956147313116,0.52392578125,54.07663521170616,-0.006181491870665923
225.4,271.48934384683963,405000,,,,,,,,,,,,,,,,
197.6,214.95866562118462,406000,,,,,,,,,,,,,,,,
,,406000,169.63,28,8937,125,233.12851196,,,,,,,,,,,
159.4,140.044850302158,407000,,,,,,1.307102918624878,1980,9.91070556640625,0.2,0.23462905,0.0003,0.8319033533334732,-3.33727253228426,0.601708984375,50.90616223961115,0.005264129745773971
162.2,141.1559744903396,408000,,,,,,,,,,,,,,,,
,,408048,176.21,28,9005,126,226.56047900000002,,,,,,,,,,,
161.6,135.75724233690636,409000,,,,,,1.3186392784118652,1990,5.05498743057251,0.2,0.093409516,0.0003,0.8361133486032486,-3.3537463821470737,0.507373046875,37.77764950841665,0.0068326541892020035
163.2,134.7027575439475,410000,,,,,,,,,,,,,,,,
,,410096,175.49,28,9073,127,210.92979700999996,,,,,,,,,,,
160.8,133.9370009176433,411000,,,,,,1.3452130556106567,2000,3.6504223346710205,0.2,0.18094563,0.0003,0.9022611454129219,-3.380847392231226,0.56806640625,30.104161338508128,0.025545714088366367
161.0,127.91979621937716,412000,,,,,,,,,,,,,,,,
,,412144,175.13,28,9140,128,195.99752158999996,,,,,,,,,,,
161.0,123.49222176589902,413000,,,,,,1.3467758893966675,2010,3.363121271133423,0.2,0.1500494,0.0003,0.9227777794003487,-3.396670413017273,0.5337890625,17.839638048410414,0.0018173134361859412
161.0,122.37614243481148,414000,,,,,,,,,,,,,,,,
,,414192,178.93,28,9208,129,187.2117298,,,,,,,,,,,
161.0,113.70222983572748,415000,,,,,,1.339812994003296,2020,3.1228091716766357,0.2,0.13300252,0.0003,0.959455955773592,-3.395961047708988,0.540625,10.571595425903798,-0.005785647992161103
161.0,124.75432974593642,416000,,,,,,,,,,,,,,,,
,,416240,177.26,28,9276,130,173.82364698,,,,,,,,,,,
164.0,137.729050733817,417000,,,,,,1.35504150390625,2030,5.0685014724731445,0.2,0.107985094,0.0003,0.9447695501148701,-3.404914776235819,0.50009765625,21.25375604405999,-0.0019060328966588713
162.6,138.38133353010707,418000,,,,,,,,,,,,,,,,
,,418288,178.36,28,9344,131,170.17198066000003,,,,,,,,,,,
163.2,138.52182907721217,419000,,,,,,1.353671669960022,2040,5.866121768951416,0.2,0.100299776,0.0003,0.8476716130971909,-3.416578394174576,0.474560546875,33.37007300257683,-0.005923256848473102
162.2,135.24975196827873,420000,,,,,,,,,,,,,,,,
,,420336,171.52,28,9413,132,154.75523435000002,,,,,,,,,,,
166.0,135.68753082381954,421000,,,,,,1.3632102012634277,2050,1.1776646375656128,0.2,0.09848558,0.0003,0.9367477893829346,-3.4194810412824155,0.5080078125,11.51717199794948,-0.004397473434801213
164.2,133.9363896100229,422000,,,,,,,,,,,,,,,,
,,422384,169.94,28,9480,133,145.99344489,,,,,,,,,,,
161.2,132.50833133945707,423000,,,,,,1.3599238395690918,2060,2.4990320205688477,0.2,0.08608811,0.0003,0.92147346585989,-3.427331931143999,0.474853515625,23.43200334906578,-0.010323103217524476
161.0,124.81051825485338,424000,,,,,,,,,,,,,,,,
,,424432,168.11,28,9546,134,140.77987483,,,,,,,,,,,
163.2,138.18888840095968,425000,,,,,,1.3630633354187012,2070,1.3979847431182861,0.2,0.11615579,0.0003,0.9105426594614983,-3.421054321527481,0.522314453125,20.102170239388943,0.004948530439287424
163.2,140.8978927264121,426000,,,,,,,,,,,,,,,,
,,426480,170.1,28,9613,135,142.33225156,,,,,,,,,,,
161.0,145.01697236656182,427000,,,,,,1.362912893295288,2080,2.634098768234253,0.2,0.24767208,0.0003,0.8515157848596573,-3.430109679698944,0.56171875,14.263188268244267,-0.004169294214807451
161.4,137.93761050594694,428000,,,,,,,,,,,,,,,,
,,428528,175.92,28,9677,136,150.44259752000002,,,,,,,,,,,
172.2,172.92632233065305,429000,,,,,,1.3591052293777466,2090,1.8422616720199585,0.2,0.15288056,0.0003,0.8115380704402924,-3.4192167200148105,0.527734375,19.158619663864375,-0.005206979162176139
165.2,157.38231700727337,430000,,,,,,,,,,,,,,,,
,,430576,180.35,28,9743,137,159.28657478,,,,,,,,,,,
162.8,166.43080561068638,431000,,,,,,1.3522744178771973,2100,10.49215030670166,0.2,0.0907011,0.0003,0.7757817208766937,-3.4046262592077254,0.482421875,36.083105868846175,-0.003490122451330535
180.8,186.16694014676395,432000,,,,,,,,,,,,,,,,
,,432624,183.25,28,9810,138,166.58144878,,,,,,,,,,,
166.2,166.37705545755816,433000,,,,,,1.3676505088806152,2110,4.377757549285889,0.2,0.12168136,0.0003,0.8117540329694748,-3.4037591077387335,0.508447265625,22.932963355630637,0.004243672161828726
164.2,170.55945250021395,434000,,,,,,,,,,,,,,,,
,,434672,183.56,28,9878,139,170.78879203999998,,,,,,,,,,,
159.4,180.60179967545918,435000,,,,,,1.3653271198272705,2120,5.403470993041992,0.2,0.11003875,0.0003,0.8533995449542999,-3.413745495676994,0.50029296875,20.90613396540284,-0.008929669958888553
168.6,192.9158284723031,436000,,,,,,,,,,,,,,,,
,,436720,182.73,28,9946,140,172.61289746,,,,,,,,,,,
161.0,174.28631033977072,437000,,,,,,1.3526995182037354,2130,2.8630189895629883,0.2,0.1128467,0.0003,0.8519318848848343,-3.3977700896561145,0.541162109375,19.55349109843373,-0.004416979179950431
179.4,191.96940187860164,438000,,,,,,,,,,,,,,,,
,,438768,184.19,28,10014,141,179.14426658,,,,,,,,,,,
162.0,152.42642230190395,439000,,,,,,1.346118688583374,2140,2.7005770206451416,0.2,0.13593507,0.0003,0.8393677622079849,-3.388545286655426,0.5541015625,22.933392538130285,-0.005940883202129044
169.2,169.84930304063892,440000,,,,,,,,,,,,,,,,
,,440816,186.68,28,10081,142,183.18288527999997,,,,,,,,,,,
161.0,155.06084939911452,441000,,,,,,1.3461178541183472,2150,5.566290378570557,0.2,0.10398647,0.0003,0.9013535901904106,-3.3883729606866835,0.526806640625,20.695537836849688,0.008845239187940024
161.0,153.3681521264516,442000,,,,,,,,,,,,,,,,
,,442864,184.85,28,10149,143,184.24332334000002,,,,,,,,,,,
161.4,133.82903331433334,443000,,,,,,1.3486061096191406,2160,3.8240885734558105,0.2,0.10129388,0.0003,0.8916473016142845,-3.3854505375027655,0.491748046875,25.131857715547085,0.0028281964390771464
161.0,146.88254603299865,444000,,,,,,,,,,,,,,,,
,,444912,183.43,28,10217,144,182.28942452999996,,,,,,,,,,,
161.0,147.42800617441898,445000,,,,,,1.3625431060791016,2170,6.135122299194336,0.2,0.10878785,0.0003,0.9117979407310486,-3.4041108436882497,0.51669921875,17.905995753407478,0.003323087323224172
160.8,155.92862382648747,446000,,,,,,,,,,,,,,,,
,,446960,176.53,28,10284,145,172.07535934999999,,,,,,,,,,,
162.6,163.28219255117293,447000,,,,,,1.3764584064483643,2180,1.4783120155334473,0.2,0.114631906,0.0003,0.9309801533818245,-3.4294443637132646,0.5076171875,10.903812448680402,-0.00729123143828474
161.0,157.0877522702336,448000,,,,,,,,,,,,,,,,
161.0,157.97011289980802,449000,,,,,,,,,,,,,,,,
,,449008,173.21,28,10368,146,164.93079288000004,,,,,,,,,,,
162.4,158.56925107138667,450000,,,,,,1.390056848526001,2190,0.9023958444595337,0.2,0.09164363,0.0003,0.9757505618035793,-3.451192720979452,0.47587890625,7.105350406467915,-0.008727724876371213
165.0,161.9728433385877,451000,,,,,,,,,,,,,,,,
,,451056,170.89,28,10436,147,161.50613282,,,,,,,,,,,
161.0,145.20483388996217,452000,,,,,,1.3890156745910645,2200,1.2818344831466675,0.2,0.11925351,0.0003,0.9494256004691124,-3.449627635627985,0.4802734375,10.834499721974135,-0.013647612604836467
162.2,151.1695190910752,453000,,,,,,,,,,,,,,,,
,,453104,171.93,28,10504,148,161.10879248999998,,,,,,,,,,,
175.8,191.40498649817602,454000,,,,,,1.3885806798934937,2210,3.698500394821167,0.2,0.0738051,0.0003,0.9561817795038223,-3.441585614532232,0.47353515625,17.72469255179167,-0.008369094211957417
175.6,186.88861236959056,455000,,,,,,,,,,,,,,,,
,,455152,172.09,28,10572,149,159.24777321,,,,,,,,,,,
162.8,166.1152923039619,456000,,,,,,1.3779971599578857,2220,1.858215570449829,0.2,0.12660442,0.0003,0.9510503970086575,-3.441096208244562,0.521630859375,13.68995653539896,-0.009900783919147216
161.2,152.30663387886233,457000,,,,,,,,,,,,,,,,
,,457200,172.01,28,10637,150,158.02191821999998,,,,,,,,,,,
177.0,181.01491894765496,458000,,,,,,1.387406587600708,2230,1.2814642190933228,0.2,0.106555656,0.0003,0.8994553685188293,-3.4356132045388224,0.515234375,18.274472414702178,-0.013171140462509357
177.6,194.33914941197145,459000,,,,,,,,,,,,,,,,
,,459248,177.89,28,10704,151,165.91685323,,,,,,,,,,,
187.4,202.19865650464416,460000,,,,,,1.3772202730178833,2240,1.2354201078414917,0.2,0.2656035,0.0003,0.9023619443178177,-3.4346067786216734,0.55458984375,11.007375803217291,0.006501790802576579
163.0,170.24537491756638,461000,,,,,,,,,,,,,,,,
,,461296,178.38,28,10772,152,170.05614407000002,,,,,,,,,,,
175.2,207.6889283522418,462000,,,,,,1.3786225318908691,2250,45.70556640625,0.2,0.1262495,0.0003,0.8942819535732269,-3.426789904385805,0.516064453125,17.979846370220184,-0.0010195960087003187
173.8,205.79033085857446,463000,,,,,,,,,,,,,,,,
,,463344,183.45,28,10839,153,181.84855374999995,,,,,,,,,,,
170.6,187.03493894407148,464000,,,,,,1.379277229309082,2260,2.6861164569854736,0.2,0.15794796,0.0003,0.8081725090742111,-3.429990489035845,0.5576171875,18.523158083856107,0.000881676227436401
191.8,221.49315987256122,465000,,,,,,,,,,,,,,,,
,,465392,185.13,28,10908,154,186.86600596,,,,,,,,,,,
200.2,239.18375181123557,466000,,,,,,1.3839943408966064,2270,2.724287986755371,0.2,0.12773183,0.0003,0.845940113067627,-3.434241393953562,0.556005859375,22.35787334293127,-0.004566803554189392
191.6,215.7848186081341,467000,,,,,,,,,,,,,,,,
,,467440,186.67,28,10977,155,191.49841719000003,,,,,,,,,,,
168.6,183.94242861804815,468000,,,,,,1.3927888870239258,2280,5.024545192718506,0.2,0.102845185,0.0003,0.8342443406581879,-3.440213492512703,0.49443359375,29.48427702859044,-0.004716040700441226
168.8,189.4545252768039,469000,,,,,,,,,,,,,,,,
,,469488,185.74,28,11047,156,191.78347451,,,,,,,,,,,
165.4,176.65343216768088,470000,,,,,,1.405698537826538,2290,5.330109119415283,0.2,0.13515052,0.0003,0.8195469975471497,-3.453033994883299,0.505126953125,32.13838804811239,0.0022851714747957885
166.8,176.53428241972287,471000,,,,,,,,,,,,,,,,
,,471536,183.92,28,11117,157,191.4214429,,,,,,,,,,,
161.0,149.66988695380496,472000,,,,,,1.417548656463623,2300,4.36544132232666,0.2,0.1451557,0.0003,0.8792155385017395,-3.4726743742823603,0.519775390625,29.93322977423668,0.0030588720052037387
161.4,169.79273470679982,473000,,,,,,,,,,,,,,,,
,,473584,182.12,28,11185,158,190.37996664,,,,,,,,,,,
161.0,160.84663135022203,474000,,,,,,1.4113425016403198,2310,4.295194625854492,0.2,0.13114056,0.0003,0.8560217469930649,-3.4789836175739763,0.554052734375,31.66991355121136,-0.0020517123193712905
161.6,155.21234596100186,475000,,,,,,,,,,,,,,,,
,,475632,179.26,28,11251,159,188.33580601000003,,,,,,,,,,,
163.2,157.83473670382227,476000,,,,,,1.4286353588104248,2320,3.459868907928467,0.2,0.22517772,0.0003,0.8970588147640228,-3.483225578069687,0.591259765625,25.797597248852252,0.013302320099319332
162.0,164.61775667199473,477000,,,,,,,,,,,,,,,,
,,477680,174.92,28,11320,160,181.63897944000004,,,,,,,,,,,
155.8,152.20216169195845,478000,,,,,,1.435727596282959,2330,3.7698020935058594,0.2,0.14358796,0.0003,0.9245711117982864,-3.500084714591503,0.56181640625,16.325196504592896,0.01152075854188297
161.0,145.08176668133018,479000,,,,,,,,,,,,,,,,
,,479728,170.23,28,11388,161,173.42106191,,,,,,,,,,,
161.0,165.57982531193048,480000,,,,,,1.444159746170044,2340,2.236085891723633,0.2,0.13035572,0.0003,0.9097895324230194,-3.5143896542489528,0.58232421875,24.247547850757837,0.00969113921164535
161.0,157.5389284579498,481000,,,,,,,,,,,,,,,,
,,481776,165.78,28,11457,162,168.268951,,,,,,,,,,,
164.2,170.89739420544066,482000,,,,,,1.438909649848938,2350,11.084859848022461,0.2,0.14076373,0.0003,0.889650784432888,-3.5088162630796433,0.550341796875,34.98652361482382,0.01031885350967059
167.6,181.10656186775668,483000,,,,,,,,,,,,,,,,
,,483824,165.24,28,11524,163,167.53213047000006,,,,,,,,,,,
175.4,194.12993605111768,484000,,,,,,1.4359195232391357,2360,2.301989793777466,0.2,0.16102327,0.0003,0.9292329847812653,-3.505219952017069,0.58955078125,18.532286371290684,0.008376356191001832
167.6,191.01789320613534,485000,,,,,,,,,,,,,,,,
,,485872,165.08,28,11594,164,168.19094234,,,,,,,,,,,
183.2,215.19271058090672,486000,,,,,,1.4383505582809448,2370,1.3011260032653809,0.2,0.123288766,0.0003,0.9453339539468288,-3.5089592695236207,0.581201171875,9.494415551424026,0.012013195833424107
162.0,197.28857669161516,487000,,,,,,,,,,,,,,,,
,,487920,168.98,28,11662,165,174.42398254,,,,,,,,,,,
188.2,223.057884203524,488000,,,,,,1.43515944480896,2380,1.9414023160934448,0.2,0.1451698,0.0003,0.9199435040354729,-3.508120437711477,0.5390625,17.808027854561807,0.00885234308661893
173.2,200.60312171288678,489000,,,,,,,,,,,,,,,,
,,489968,172.13,28,11730,166,180.85378686000004,,,,,,,,,,,
161.2,172.72507782819156,490000,,,,,,1.4391580820083618,2390,3.2782328128814697,0.2,0.3201808,0.0003,0.8983874619007111,-3.509266299754381,0.5974609375,27.894279293715954,0.03328932175063528
161.2,154.7302822806545,491000,,,,,,,,,,,,,,,,
165.8,188.2767106456544,492000,,,,,,,,,,,,,,,,
,,492016,171.54,28,11814,167,181.98814845999996,,,,,,,,,,,
161.2,176.07434359828767,493000,,,,,,1.4334710836410522,2400,3.3461554050445557,0.2,0.15728426,0.0003,0.8899963796138763,-3.5088326148688793,0.5318359375,23.362081166356802,-0.001379125818493776
161.0,152.06059123570668,494000,,,,,,,,,,,,,,,,
,,494064,168.05,28,11883,168,179.82976691999997,,,,,,,,,,,
161.0,173.48467754657833,495000,,,,,,1.4272212982177734,2410,1.914023756980896,0.2,0.15435842,0.0003,0.9177487939596176,-3.5063055135309695,0.541259765625,14.366009693592787,0.002196950337383896
161.0,155.21065099226908,496000,,,,,,,,,,,,,,,,
,,496112,167.32,28,11951,169,178.17102324999996,,,,,,,,,,,
161.0,148.8412648195452,497000,,,,,,1.4116110801696777,2420,3.5397584438323975,0.2,0.24657324,0.0003,0.8882059156894684,-3.489146088063717,0.5375,26.03564122468233,0.01887818650575355
161.0,143.12475546829666,498000,,,,,,,,,,,,,,,,
,,498160,166.81,28,12018,170,176.29377201999995,,,,,,,,,,,
161.0,140.06202129714512,499000,,,,,,1.4057064056396484,2430,2.5332555770874023,0.2,0.19911757,0.0003,0.913597859442234,-3.4791403122246267,0.589111328125,19.707495312392712,0.03472231856721919
161.0,135.63061890694735,500000,,,,,,,,,,,,,,,,
,,500208,168.39,28,12087,171,173.69408469999996,,,,,,,,,,,
161.0,126.48087289332906,501000,,,,,,1.425981044769287,2440,1.6934332847595215,0.2,0.112881474,0.0003,0.9518573917448521,-3.486546441912651,0.510107421875,9.991336714476347,0.007549799801199697
161.0,119.90043888311557,502000,,,,,,,,,,,,,,,,
,,502256,168.06,28,12154,172,168.13159313,,,,,,,,,,,
161.0,146.94904496043674,503000,,,,,,1.4277193546295166,2450,1.8116575479507446,0.2,0.16967599,0.0003,0.9285255819559097,-3.497410124540329,0.496044921875,16.8745928324759,0.001983576046768576
161.4,137.37216851930134,504000,,,,,,,,,,,,,,,,
,,504304,166.81,28,12223,173,161.43983312999998,,,,,,,,,,,
141.6,123.20371181192021,505000,,,,,,1.4388381242752075,2460,2.8321409225463867,0.2,0.14833954,0.0003,0.9525628052651882,-3.5079812832176684,0.570068359375,11.547257177904248,0.0016138856663019396
161.0,143.9098078541145,506000,,,,,,,,,,,,,,,,
,,506352,158.98,28,12293,174,148.05689629,,,,,,,,,,,
