train/critic_loss,train/ent_coef,train/ent_coef_loss,time/time_elapsed,train/actor_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
3.221011161804199,0.08460471779108047,-0.30306363105773926,15521,-59.46458435058594,16,2456,0.0003,263521,263622,156.73034188000003,122.54,,
3.861227035522461,0.08361812680959702,0.30667829513549805,,-58.400123596191406,,,0.0003,263899,264000,,,327.07164827095255,250.4
4.162052154541016,0.08369112759828568,0.33842015266418457,15560,-59.76637268066406,16,2460,0.0003,264035,264136,157.21767155999999,122.73,,
4.006762504577637,0.08504200726747513,-0.07397550344467163,15579,-58.167816162109375,16,2464,0.0003,264543,264644,157.56366169,122.76,,
3.4439783096313477,0.08565877377986908,-0.30786341428756714,,-61.420433044433594,,,0.0003,264899,265000,,,322.839368375943,244.2
3.7934913635253906,0.08507691323757172,0.03888311982154846,15620,-59.15045928955078,16,2468,0.0003,265123,265224,159.32263395,123.8,,
4.643168926239014,0.08469796180725098,-0.4917353093624115,15640,-58.12123107910156,16,2472,0.0003,265637,265738,159.15348326,123.66,,
5.40632438659668,0.08450523763895035,-0.21717342734336853,,-58.82793426513672,,,0.0003,265899,266000,,,298.15609881316703,234.6
3.6643612384796143,0.08542776107788086,0.3816737234592438,15678,-57.606781005859375,16,2476,0.0003,266139,266240,159.60396837999997,123.85,,
4.220552444458008,0.0852687731385231,0.2221526801586151,15697,-61.7988166809082,16,2480,0.0003,266654,266755,160.18352126,124.4,,
4.2780656814575195,0.08541224151849747,-0.09805087745189667,,-59.485145568847656,,,0.0003,266899,267000,,,298.7753796864039,236.8
8.915884017944336,0.08477331697940826,-0.1239040344953537,15740,-60.03081512451172,16,2484,0.0003,267296,267397,162.39757572,125.99,,
3.962606906890869,0.08520431071519852,-0.30238980054855347,15758,-60.140235900878906,16,2488,0.0003,267786,267887,163.39212326999998,127.22,,
3.7115559577941895,0.08532756567001343,-0.1486845761537552,,-60.084983825683594,,,0.0003,267899,268000,,,355.38390206665355,261.8
6.274168014526367,0.08431783318519592,0.647428572177887,15798,-57.638755798339844,16,2492,0.0003,268290,268391,163.43976275,127.43,,
3.760406970977783,0.08428999036550522,-0.05474480241537094,15815,-59.25824737548828,16,2496,0.0003,268703,268804,161.40811696,125.69,,
3.8134918212890625,0.08436569571495056,-0.11424434185028076,,-60.19573211669922,,,0.0003,268899,269000,,,293.1525443904822,231.2
4.332294464111328,0.0844397023320198,0.8943395614624023,15854,-58.180477142333984,16,2500,0.0003,269268,269369,162.31742816,126.34,,
4.910706520080566,0.08375338464975357,0.030555330216884613,15873,-60.26313400268555,17,2504,0.0003,269760,269861,161.69893607,125.73,,
4.619056224822998,0.08401470631361008,0.6001545786857605,,-59.22431945800781,,,0.0003,269899,270000,,,332.50057778000263,254.4
2.8366708755493164,0.08361378312110901,0.45065033435821533,15913,-60.23289489746094,16,2508,0.0003,270263,270364,162.26181093000002,125.95,,
4.310104846954346,0.0835801213979721,0.1663655787706375,15933,-61.277198791503906,17,2512,0.0003,270812,270913,161.54504349,125.44,,
4.255139350891113,0.08361689001321793,0.20156779885292053,,-62.15397644042969,,,0.0003,270899,271000,,,303.0093506115045,235.6
5.045806407928467,0.08294554799795151,0.03540542721748352,15973,-60.06070327758789,16,2516,0.0003,271369,271470,162.61992673000003,126.22,,
7.668833255767822,0.08208540827035904,0.13013014197349548,15992,-58.91382598876953,17,2520,0.0003,271861,271962,162.44363225000004,126.3,,
4.2027106285095215,0.08196480572223663,0.13263756036758423,,-59.55908203125,,,0.0003,271899,272000,,,385.87868905628204,272.6
4.111325263977051,0.08283527940511703,0.0759555920958519,16034,-59.6929931640625,16,2524,0.0003,272446,272547,163.78701129,127.68,,
5.982323169708252,0.08308572322130203,0.5038087964057922,16050,-58.97373962402344,17,2528,0.0003,272830,272931,162.74089678,126.96,,
5.867730140686035,0.0833539366722107,-0.0898907259106636,,-59.719261169433594,,,0.0003,272899,273000,,,326.0945400332224,250.8
5.6918535232543945,0.08336850255727768,0.6631733179092407,16089,-58.95410919189453,16,2532,0.0003,273319,273420,163.62850367000001,127.42,,
4.086142539978027,0.0835876539349556,0.36384421586990356,16107,-60.340972900390625,17,2536,0.0003,273781,273882,164.13245417,127.54,,
3.5325405597686768,0.08355991542339325,-0.4046561121940613,,-64.53253936767578,,,0.0003,273899,274000,,,332.9303954712632,250.6
4.603293418884277,0.08289482444524765,0.4808616638183594,16145,-61.443763732910156,16,2540,0.0003,274270,274371,164.49646914999997,127.79,,
3.8244259357452393,0.08225042372941971,0.2246188223361969,16164,-60.75682830810547,17,2544,0.0003,274778,274879,164.74627067999998,127.58,,
3.148102283477783,0.08188534528017044,-0.3567236661911011,,-62.19575500488281,,,0.0003,274899,275000,,,300.49115489915204,233.0
4.684804916381836,0.08278673142194748,-0.01994115114212036,16206,-61.1453857421875,16,2548,0.0003,275402,275503,166.15654569999998,128.72,,
4.216294288635254,0.08455491811037064,-0.14565664529800415,16225,-61.26719665527344,17,2552,0.0003,275888,275989,166.45110494999997,128.57,,
7.003068447113037,0.08455422520637512,-0.4168661832809448,,-63.61771774291992,,,0.0003,275899,276000,,,333.9916469662356,245.8
5.010273456573486,0.084458127617836,-0.19618728756904602,16262,-59.740901947021484,16,2556,0.0003,276326,276427,166.23189967,128.05,,
4.109086036682129,0.08475084602832794,0.06499888002872467,16282,-62.084896087646484,17,2560,0.0003,276875,276976,166.05444287999998,128.4,,
4.619215488433838,0.0847419947385788,-0.16189414262771606,,-61.3398551940918,,,0.0003,276899,277000,,,332.3149353829707,251.6
3.947336196899414,0.08352057635784149,0.27758321166038513,16321,-62.77582931518555,17,2564,0.0003,277365,277466,166.0509869,128.22,,
4.3509297370910645,0.08172563463449478,-0.4065408408641815,16340,-62.21341323852539,17,2568,0.0003,277875,277976,164.79292941,127.52,,
5.420493125915527,0.08160154521465302,-0.193928524851799,,-63.08506774902344,,,0.0003,277899,278000,,,338.1777834796805,252.6
5.5784502029418945,0.08131327480077744,-0.34988877177238464,16380,-61.60399627685547,17,2572,0.0003,278406,278507,165.14903212999997,127.69,,
5.929703712463379,0.08156561851501465,-0.09855140000581741,,-65.33831787109375,,,0.0003,278899,279000,,,355.7226950322118,256.4
5.064998626708984,0.08165783435106277,0.23803792893886566,16423,-60.47990036010742,16,2576,0.0003,279030,279131,166.81194962,128.91,,
4.053590774536133,0.0810360386967659,-0.051736652851104736,16440,-63.748931884765625,17,2580,0.0003,279457,279558,166.18673277,128.03,,
4.4589033126831055,0.07952465116977692,-0.24681122601032257,,-64.44574737548828,,,0.0003,279899,280000,,,336.2756189839056,250.6
3.6988699436187744,0.08001073449850082,0.2665136754512787,16481,-62.99858093261719,16,2584,0.0003,280026,280127,165.58223203,127.3,,
4.130067825317383,0.08009778708219528,0.7186923027038574,16497,-60.84104537963867,17,2588,0.0003,280426,280527,164.78858899,126.4,,
3.6295204162597656,0.0802214965224266,0.02394309639930725,16515,-63.68247985839844,17,2592,0.0003,280892,280993,165.11537193,126.02,,
5.597832679748535,0.0802094116806984,-0.9786628484725952,,-62.00286865234375,,,0.0003,280899,281000,,,441.50206238560276,286.6
5.755044937133789,0.07941233366727829,0.08947370946407318,16557,-61.67234802246094,17,2596,0.0003,281401,281502,165.93520237999996,126.98,,
5.472294807434082,0.07932404428720474,-0.14927050471305847,16574,-64.13746643066406,17,2600,0.0003,281832,281933,164.74502382,125.64,,
6.966858863830566,0.07911211252212524,0.2369532585144043,,-63.86906433105469,,,0.0003,281899,282000,,,338.0521246319775,250.6
5.928754806518555,0.07995602488517761,0.6891090869903564,16612,-60.913330078125,16,2604,0.0003,282299,282400,164.72638005000002,125.39,,
5.776389122009277,0.08069800585508347,-0.006085515022277832,16628,-62.62384033203125,17,2608,0.0003,282706,282807,163.53014366000002,124.43,,
3.756556987762451,0.08113674074411392,0.24819789826869965,,-61.308807373046875,,,0.0003,282899,283000,,,341.1606710901382,253.2
5.87106990814209,0.0799160823225975,-0.1031830757856369,16667,-64.28424072265625,16,2612,0.0003,283201,283302,162.91566445999996,123.89,,
7.999638080596924,0.08015982061624527,0.47576773166656494,16683,-61.708290100097656,17,2616,0.0003,283589,283690,160.49584023,122.2,,
6.672552108764648,0.07916945219039917,0.25764620304107666,,-63.054039001464844,,,0.0003,283899,284000,,,356.0897742713365,264.2
5.397035121917725,0.08023744821548462,-0.04856158792972565,16721,-62.9875602722168,16,2620,0.0003,284051,284152,160.39556748,121.9,,
3.7328908443450928,0.07851972430944443,-0.20010192692279816,16740,-64.5478286743164,17,2624,0.0003,284533,284634,159.25790096999998,120.87,,
4.1800031661987305,0.07860904932022095,-0.11260560154914856,,-63.49534606933594,,,0.0003,284899,285000,,,300.167397724773,239.6
5.269527435302734,0.07877486199140549,0.26233768463134766,16778,-64.4255142211914,16,2628,0.0003,285021,285122,160.5987383,121.91,,
3.578991413116455,0.07981832325458527,-0.4951222538948059,16795,-67.73194885253906,17,2632,0.0003,285457,285558,159.68338363000004,121.38,,
5.215221881866455,0.08044871687889099,0.5120465755462646,,-65.11186218261719,,,0.0003,285899,286000,,,358.83178374238486,260.2
6.984931945800781,0.08085046708583832,-0.23601581156253815,16837,-62.87410354614258,16,2636,0.0003,286037,286138,161.17798588,122.56,,
2.8507869243621826,0.08145805448293686,-0.38487011194229126,16856,-62.23186492919922,17,2640,0.0003,286533,286634,161.30718321999998,122.63,,
4.083989143371582,0.08062408119440079,-0.29735854268074036,,-66.10321044921875,,,0.0003,286899,287000,,,299.210820148349,234.2
5.820696830749512,0.0808480754494667,0.33315509557724,16893,-63.75906753540039,16,2644,0.0003,287001,287102,160.89756346000001,122.23,,
